cost_complexity,tree_depth,min_n,.metric,.estimator,mean,n,std_err,.config
3.162277660168379e-6,5,21,accuracy,multiclass,0.6708469833469833,10,0.008369410167989267,Preprocessor1_Model053
3.162277660168379e-6,5,21,gain_capture,macro,0.7964678162301677,10,0.010140189680024428,Preprocessor1_Model053
3.162277660168379e-6,5,21,precision,macro,0.7060935326105986,10,0.007990272659685934,Preprocessor1_Model053
3.162277660168379e-6,5,21,recall,macro,0.6766374100667285,10,0.010054391035285564,Preprocessor1_Model053
3.162277660168379e-6,5,21,roc_auc,hand_till,0.8993140040564076,10,0.005051858949483404,Preprocessor1_Model053
5.623413251903491e-4,5,21,accuracy,multiclass,0.6725293475293476,10,0.008053414725033403,Preprocessor1_Model054
5.623413251903491e-4,5,21,gain_capture,macro,0.7969627667443486,10,0.010061072659857373,Preprocessor1_Model054
5.623413251903491e-4,5,21,precision,macro,0.7082315433559024,10,0.007908666870775655,Preprocessor1_Model054
5.623413251903491e-4,5,21,recall,macro,0.6786747009426748,10,0.00987726573266199,Preprocessor1_Model054
5.623413251903491e-4,5,21,roc_auc,hand_till,0.899556992328646,10,0.005040923153879342,Preprocessor1_Model054
0.1,5,21,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model055
0.1,5,21,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model055
0.1,5,21,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model055
0.1,5,21,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model055
0.1,5,21,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model055
1e-10,11,21,accuracy,multiclass,0.8104923104923105,10,0.009220349214475877,Preprocessor1_Model056
1e-10,11,21,gain_capture,macro,0.8888226049015117,10,0.00751225555086497,Preprocessor1_Model056
1e-10,11,21,precision,macro,0.8122560480880011,10,0.008558045718204881,Preprocessor1_Model056
1e-10,11,21,recall,macro,0.810904539105042,10,0.00951247577390825,Preprocessor1_Model056
1e-10,11,21,roc_auc,hand_till,0.9448044522350815,10,0.003914375454163487,Preprocessor1_Model056
1.7782794100389228e-8,11,21,accuracy,multiclass,0.8104923104923105,10,0.009220349214475877,Preprocessor1_Model057
1.7782794100389228e-8,11,21,gain_capture,macro,0.8888226049015117,10,0.00751225555086497,Preprocessor1_Model057
1.7782794100389228e-8,11,21,precision,macro,0.8122560480880011,10,0.008558045718204881,Preprocessor1_Model057
1.7782794100389228e-8,11,21,recall,macro,0.810904539105042,10,0.00951247577390825,Preprocessor1_Model057
1.7782794100389228e-8,11,21,roc_auc,hand_till,0.9448044522350815,10,0.003914375454163487,Preprocessor1_Model057
3.162277660168379e-6,11,21,accuracy,multiclass,0.8104923104923105,10,0.009220349214475877,Preprocessor1_Model058
3.162277660168379e-6,11,21,gain_capture,macro,0.8888226049015117,10,0.00751225555086497,Preprocessor1_Model058
3.162277660168379e-6,11,21,precision,macro,0.8122560480880011,10,0.008558045718204881,Preprocessor1_Model058
3.162277660168379e-6,11,21,recall,macro,0.810904539105042,10,0.00951247577390825,Preprocessor1_Model058
3.162277660168379e-6,11,21,roc_auc,hand_till,0.9448044522350815,10,0.003914375454163487,Preprocessor1_Model058
5.623413251903491e-4,11,21,accuracy,multiclass,0.8091386841386842,10,0.008569213991323994,Preprocessor1_Model059
5.623413251903491e-4,11,21,gain_capture,macro,0.885909802452172,10,0.007001626856509068,Preprocessor1_Model059
5.623413251903491e-4,11,21,precision,macro,0.810335540434917,10,0.008177677397545668,Preprocessor1_Model059
5.623413251903491e-4,11,21,recall,macro,0.8090315845677678,10,0.008888775531418674,Preprocessor1_Model059
5.623413251903491e-4,11,21,roc_auc,hand_till,0.9433342213977911,10,0.003665415369149797,Preprocessor1_Model059
0.1,11,21,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model060
0.1,11,21,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model060
0.1,11,21,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model060
0.1,11,21,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model060
0.1,11,21,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model060
1e-10,17,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model061
1e-10,17,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model061
1e-10,17,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model061
1e-10,17,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model061
1e-10,17,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model061
1.7782794100389228e-8,17,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model062
1.7782794100389228e-8,17,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model062
1.7782794100389228e-8,17,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model062
1.7782794100389228e-8,17,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model062
1.7782794100389228e-8,17,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model062
3.162277660168379e-6,17,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model063
3.162277660168379e-6,17,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model063
3.162277660168379e-6,17,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model063
3.162277660168379e-6,17,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model063
3.162277660168379e-6,17,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model063
5.623413251903491e-4,17,21,accuracy,multiclass,0.811501274001274,10,0.009056243887169187,Preprocessor1_Model064
5.623413251903491e-4,17,21,gain_capture,macro,0.8874735438165496,10,0.007863272700304378,Preprocessor1_Model064
5.623413251903491e-4,17,21,precision,macro,0.8120559712259268,10,0.008721235537483952,Preprocessor1_Model064
5.623413251903491e-4,17,21,recall,macro,0.8111466060929535,10,0.009211907901703963,Preprocessor1_Model064
5.623413251903491e-4,17,21,roc_auc,hand_till,0.9441776259105386,10,0.004058339578205471,Preprocessor1_Model064
0.1,17,21,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model065
0.1,17,21,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model065
0.1,17,21,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model065
0.1,17,21,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model065
0.1,17,21,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model065
1e-10,23,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model066
1e-10,23,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model066
1e-10,23,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model066
1e-10,23,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model066
1e-10,23,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model066
1.7782794100389228e-8,23,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model067
1.7782794100389228e-8,23,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model067
1.7782794100389228e-8,23,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model067
1.7782794100389228e-8,23,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model067
1.7782794100389228e-8,23,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model067
3.162277660168379e-6,23,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model068
3.162277660168379e-6,23,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model068
3.162277660168379e-6,23,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model068
3.162277660168379e-6,23,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model068
3.162277660168379e-6,23,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model068
5.623413251903491e-4,23,21,accuracy,multiclass,0.811501274001274,10,0.009056243887169187,Preprocessor1_Model069
5.623413251903491e-4,23,21,gain_capture,macro,0.8874735438165496,10,0.007863272700304378,Preprocessor1_Model069
5.623413251903491e-4,23,21,precision,macro,0.8120559712259268,10,0.008721235537483952,Preprocessor1_Model069
5.623413251903491e-4,23,21,recall,macro,0.8111466060929535,10,0.009211907901703963,Preprocessor1_Model069
5.623413251903491e-4,23,21,roc_auc,hand_till,0.9441776259105386,10,0.004058339578205471,Preprocessor1_Model069
0.1,23,21,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model070
0.1,23,21,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model070
0.1,23,21,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model070
0.1,23,21,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model070
0.1,23,21,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model070
1e-10,30,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model071
1e-10,30,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model071
1e-10,30,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model071
1e-10,30,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model071
1e-10,30,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model071
1.7782794100389228e-8,30,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model072
1.7782794100389228e-8,30,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model072
1.7782794100389228e-8,30,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model072
1.7782794100389228e-8,30,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model072
1.7782794100389228e-8,30,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model072
3.162277660168379e-6,30,21,accuracy,multiclass,0.8131916006916007,10,0.009961956615330652,Preprocessor1_Model073
3.162277660168379e-6,30,21,gain_capture,macro,0.8904684750546178,10,0.008246151421403544,Preprocessor1_Model073
3.162277660168379e-6,30,21,precision,macro,0.814163266831958,10,0.009413194975254011,Preprocessor1_Model073
3.162277660168379e-6,30,21,recall,macro,0.813336459227998,10,0.010131795372970655,Preprocessor1_Model073
3.162277660168379e-6,30,21,roc_auc,hand_till,0.9456978706761869,10,0.004270502982538985,Preprocessor1_Model073
5.623413251903491e-4,30,21,accuracy,multiclass,0.811501274001274,10,0.009056243887169187,Preprocessor1_Model074
5.623413251903491e-4,30,21,gain_capture,macro,0.8874735438165496,10,0.007863272700304378,Preprocessor1_Model074
5.623413251903491e-4,30,21,precision,macro,0.8120559712259268,10,0.008721235537483952,Preprocessor1_Model074
5.623413251903491e-4,30,21,recall,macro,0.8111466060929535,10,0.009211907901703963,Preprocessor1_Model074
5.623413251903491e-4,30,21,roc_auc,hand_till,0.9441776259105386,10,0.004058339578205471,Preprocessor1_Model074
0.1,30,21,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model075
0.1,30,21,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model075
0.1,30,21,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model075
0.1,30,21,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model075
0.1,30,21,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model075
1e-10,5,30,accuracy,multiclass,0.6691566566566567,10,0.007812732599797615,Preprocessor1_Model076
1e-10,5,30,gain_capture,macro,0.7953214869238727,10,0.009394346149542293,Preprocessor1_Model076
1e-10,5,30,precision,macro,0.7048967302057952,10,0.007700178575824287,Preprocessor1_Model076
1e-10,5,30,recall,macro,0.6749516996166509,10,0.009586217253600732,Preprocessor1_Model076
1e-10,5,30,roc_auc,hand_till,0.89873222403035,10,0.004665907758066028,Preprocessor1_Model076
1.7782794100389228e-8,5,30,accuracy,multiclass,0.6691566566566567,10,0.007812732599797615,Preprocessor1_Model077
1.7782794100389228e-8,5,30,gain_capture,macro,0.7953214869238727,10,0.009394346149542293,Preprocessor1_Model077
1.7782794100389228e-8,5,30,precision,macro,0.7048967302057952,10,0.007700178575824287,Preprocessor1_Model077
1.7782794100389228e-8,5,30,recall,macro,0.6749516996166509,10,0.009586217253600732,Preprocessor1_Model077
1.7782794100389228e-8,5,30,roc_auc,hand_till,0.89873222403035,10,0.004665907758066028,Preprocessor1_Model077
3.162277660168379e-6,5,30,accuracy,multiclass,0.6691566566566567,10,0.007812732599797615,Preprocessor1_Model078
3.162277660168379e-6,5,30,gain_capture,macro,0.7953214869238727,10,0.009394346149542293,Preprocessor1_Model078
3.162277660168379e-6,5,30,precision,macro,0.7048967302057952,10,0.007700178575824287,Preprocessor1_Model078
3.162277660168379e-6,5,30,recall,macro,0.6749516996166509,10,0.009586217253600732,Preprocessor1_Model078
3.162277660168379e-6,5,30,roc_auc,hand_till,0.89873222403035,10,0.004665907758066028,Preprocessor1_Model078
5.623413251903491e-4,5,30,accuracy,multiclass,0.6711768586768587,10,0.008003757812490039,Preprocessor1_Model079
5.623413251903491e-4,5,30,gain_capture,macro,0.7954330400550106,10,0.009316498389191361,Preprocessor1_Model079
5.623413251903491e-4,5,30,precision,macro,0.7066637896464445,10,0.007903793093812183,Preprocessor1_Model079
5.623413251903491e-4,5,30,recall,macro,0.6773845280179522,10,0.00990536172777159,Preprocessor1_Model079
5.623413251903491e-4,5,30,roc_auc,hand_till,0.898791174203645,10,0.004670823547194034,Preprocessor1_Model079
0.1,5,30,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model080
0.1,5,30,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model080
0.1,5,30,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model080
0.1,5,30,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model080
0.1,5,30,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model080
1e-10,11,30,accuracy,multiclass,0.7997031122031122,10,0.010816738066187208,Preprocessor1_Model081
1e-10,11,30,gain_capture,macro,0.887651841059149,10,0.006828585813371533,Preprocessor1_Model081
1e-10,11,30,precision,macro,0.8020147025414696,10,0.010743016820690406,Preprocessor1_Model081
1e-10,11,30,recall,macro,0.7998022479199416,10,0.011683110757493292,Preprocessor1_Model081
1e-10,11,30,roc_auc,hand_till,0.9442248971459778,10,0.0035960970247674,Preprocessor1_Model081
1.7782794100389228e-8,11,30,accuracy,multiclass,0.7997031122031122,10,0.010816738066187208,Preprocessor1_Model082
1.7782794100389228e-8,11,30,gain_capture,macro,0.887651841059149,10,0.006828585813371533,Preprocessor1_Model082
1.7782794100389228e-8,11,30,precision,macro,0.8020147025414696,10,0.010743016820690406,Preprocessor1_Model082
1.7782794100389228e-8,11,30,recall,macro,0.7998022479199416,10,0.011683110757493292,Preprocessor1_Model082
1.7782794100389228e-8,11,30,roc_auc,hand_till,0.9442248971459778,10,0.0035960970247674,Preprocessor1_Model082
3.162277660168379e-6,11,30,accuracy,multiclass,0.7997031122031122,10,0.010816738066187208,Preprocessor1_Model083
3.162277660168379e-6,11,30,gain_capture,macro,0.887651841059149,10,0.006828585813371533,Preprocessor1_Model083
3.162277660168379e-6,11,30,precision,macro,0.8020147025414696,10,0.010743016820690406,Preprocessor1_Model083
3.162277660168379e-6,11,30,recall,macro,0.7998022479199416,10,0.011683110757493292,Preprocessor1_Model083
3.162277660168379e-6,11,30,roc_auc,hand_till,0.9442248971459778,10,0.0035960970247674,Preprocessor1_Model083
5.623413251903491e-4,11,30,accuracy,multiclass,0.7966648466648466,10,0.009789708397886192,Preprocessor1_Model084
5.623413251903491e-4,11,30,gain_capture,macro,0.8848980393304933,10,0.006010916658597883,Preprocessor1_Model084
5.623413251903491e-4,11,30,precision,macro,0.7985726959192926,10,0.009967414618013322,Preprocessor1_Model084
5.623413251903491e-4,11,30,recall,macro,0.7968403343100549,10,0.010821506381497053,Preprocessor1_Model084
5.623413251903491e-4,11,30,roc_auc,hand_till,0.9428338248327243,10,0.0032003579141881987,Preprocessor1_Model084
0.1,11,30,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model085
0.1,11,30,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model085
0.1,11,30,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model085
0.1,11,30,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model085
0.1,11,30,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model085
1e-10,17,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model086
1e-10,17,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model086
1e-10,17,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model086
1e-10,17,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model086
1e-10,17,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model086
1.7782794100389228e-8,17,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model087
1.7782794100389228e-8,17,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model087
1.7782794100389228e-8,17,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model087
1.7782794100389228e-8,17,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model087
1.7782794100389228e-8,17,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model087
3.162277660168379e-6,17,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model088
3.162277660168379e-6,17,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model088
3.162277660168379e-6,17,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model088
3.162277660168379e-6,17,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model088
3.162277660168379e-6,17,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model088
5.623413251903491e-4,17,30,accuracy,multiclass,0.7973348348348348,10,0.009012720770096853,Preprocessor1_Model089
5.623413251903491e-4,17,30,gain_capture,macro,0.8863993826006519,10,0.005965683359890257,Preprocessor1_Model089
5.623413251903491e-4,17,30,precision,macro,0.7984606832101099,10,0.009326835366071153,Preprocessor1_Model089
5.623413251903491e-4,17,30,recall,macro,0.7973761767695831,10,0.00987530029124014,Preprocessor1_Model089
5.623413251903491e-4,17,30,roc_auc,hand_till,0.9436327965622658,10,0.0031460427964927896,Preprocessor1_Model089
0.1,17,30,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model090
0.1,17,30,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model090
0.1,17,30,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model090
0.1,17,30,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model090
0.1,17,30,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model090
1e-10,23,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model091
1e-10,23,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model091
1e-10,23,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model091
1e-10,23,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model091
1e-10,23,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model091
1.7782794100389228e-8,23,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model092
1.7782794100389228e-8,23,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model092
1.7782794100389228e-8,23,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model092
1.7782794100389228e-8,23,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model092
1.7782794100389228e-8,23,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model092
3.162277660168379e-6,23,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model093
3.162277660168379e-6,23,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model093
3.162277660168379e-6,23,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model093
3.162277660168379e-6,23,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model093
3.162277660168379e-6,23,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model093
5.623413251903491e-4,23,30,accuracy,multiclass,0.7973348348348348,10,0.009012720770096853,Preprocessor1_Model094
5.623413251903491e-4,23,30,gain_capture,macro,0.8863993826006519,10,0.005965683359890257,Preprocessor1_Model094
5.623413251903491e-4,23,30,precision,macro,0.7984606832101099,10,0.009326835366071153,Preprocessor1_Model094
5.623413251903491e-4,23,30,recall,macro,0.7973761767695831,10,0.00987530029124014,Preprocessor1_Model094
5.623413251903491e-4,23,30,roc_auc,hand_till,0.9436327965622658,10,0.0031460427964927896,Preprocessor1_Model094
0.1,23,30,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model095
0.1,23,30,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model095
0.1,23,30,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model095
0.1,23,30,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model095
0.1,23,30,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model095
1e-10,30,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model096
1e-10,30,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model096
1e-10,30,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model096
1e-10,30,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model096
1e-10,30,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model096
1.7782794100389228e-8,30,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model097
1.7782794100389228e-8,30,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model097
1.7782794100389228e-8,30,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model097
1.7782794100389228e-8,30,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model097
1.7782794100389228e-8,30,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model097
3.162277660168379e-6,30,30,accuracy,multiclass,0.8003731003731004,10,0.010332022761276989,Preprocessor1_Model098
3.162277660168379e-6,30,30,gain_capture,macro,0.8891487812204957,10,0.006843889549556133,Preprocessor1_Model098
3.162277660168379e-6,30,30,precision,macro,0.8015654294744846,10,0.010365161434647163,Preprocessor1_Model098
3.162277660168379e-6,30,30,recall,macro,0.8002924580457018,10,0.011058728102820261,Preprocessor1_Model098
3.162277660168379e-6,30,30,roc_auc,hand_till,0.9450289159531543,10,0.003571894667473606,Preprocessor1_Model098
5.623413251903491e-4,30,30,accuracy,multiclass,0.7973348348348348,10,0.009012720770096853,Preprocessor1_Model099
5.623413251903491e-4,30,30,gain_capture,macro,0.8863993826006519,10,0.005965683359890257,Preprocessor1_Model099
5.623413251903491e-4,30,30,precision,macro,0.7984606832101099,10,0.009326835366071153,Preprocessor1_Model099
5.623413251903491e-4,30,30,recall,macro,0.7973761767695831,10,0.00987530029124014,Preprocessor1_Model099
5.623413251903491e-4,30,30,roc_auc,hand_till,0.9436327965622658,10,0.0031460427964927896,Preprocessor1_Model099
0.1,30,30,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model100
0.1,30,30,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model100
0.1,30,30,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model100
0.1,30,30,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model100
0.1,30,30,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model100
1e-10,5,40,accuracy,multiclass,0.6644326144326145,10,0.008230293072282308,Preprocessor1_Model101
1e-10,5,40,gain_capture,macro,0.7922676428827379,10,0.009409121632352881,Preprocessor1_Model101
1e-10,5,40,precision,macro,0.696346148157408,10,0.008404441312031247,Preprocessor1_Model101
1e-10,5,40,recall,macro,0.6712461892829531,10,0.010134277094462922,Preprocessor1_Model101
1e-10,5,40,roc_auc,hand_till,0.8971332747604343,10,0.004696144830284586,Preprocessor1_Model101
1.7782794100389228e-8,5,40,accuracy,multiclass,0.6644326144326145,10,0.008230293072282308,Preprocessor1_Model102
1.7782794100389228e-8,5,40,gain_capture,macro,0.7922676428827379,10,0.009409121632352881,Preprocessor1_Model102
1.7782794100389228e-8,5,40,precision,macro,0.696346148157408,10,0.008404441312031247,Preprocessor1_Model102
1.7782794100389228e-8,5,40,recall,macro,0.6712461892829531,10,0.010134277094462922,Preprocessor1_Model102
1.7782794100389228e-8,5,40,roc_auc,hand_till,0.8971332747604343,10,0.004696144830284586,Preprocessor1_Model102
3.162277660168379e-6,5,40,accuracy,multiclass,0.6644326144326145,10,0.008230293072282308,Preprocessor1_Model103
3.162277660168379e-6,5,40,gain_capture,macro,0.7922676428827379,10,0.009409121632352881,Preprocessor1_Model103
3.162277660168379e-6,5,40,precision,macro,0.696346148157408,10,0.008404441312031247,Preprocessor1_Model103
3.162277660168379e-6,5,40,recall,macro,0.6712461892829531,10,0.010134277094462922,Preprocessor1_Model103
3.162277660168379e-6,5,40,roc_auc,hand_till,0.8971332747604343,10,0.004696144830284586,Preprocessor1_Model103
5.623413251903491e-4,5,40,accuracy,multiclass,0.6647659022659023,10,0.008354633739659365,Preprocessor1_Model104
5.623413251903491e-4,5,40,gain_capture,macro,0.7911923556106808,10,0.008994214778705127,Preprocessor1_Model104
5.623413251903491e-4,5,40,precision,macro,0.6967891415173901,10,0.008458071391968938,Preprocessor1_Model104
5.623413251903491e-4,5,40,recall,macro,0.6713109318616288,10,0.010079384150880303,Preprocessor1_Model104
5.623413251903491e-4,5,40,roc_auc,hand_till,0.8965976207108588,10,0.004556629746326909,Preprocessor1_Model104
0.1,5,40,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model105
0.1,5,40,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model105
0.1,5,40,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model105
0.1,5,40,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model105
